trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
168,0,168,0,423.2005252999952,,423.1726456999313,5,423.2005252999952,423.2005252999952,0.016634400002658367,425.4538211999461,[-0.462037037037037],[-0.4444444444444444],[1],[0],[0],[2.2644579000771046],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
169,0,169,0,425.4896832999075,,425.4615650998894,5,425.4896832999075,425.4896832999075,0.020760100102052093,428.23452409997117,[-0.05],[0.15462962962962962],[1],[0],[0],[2.7532434999011457],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
170,0,170,0,428.2642754999688,,428.2380030999193,5,428.2642754999688,428.2642754999688,0.015658099902793765,430.25371899991296,[0.15648148148148147],[0.18888888888888888],[1],[0],[0],[2.000059600104578],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
171,0,171,0,430.3078122999286,,430.2600186999189,10,430.3078122999286,430.3078122999286,0.03677100001368672,433.1027122999076,[0.4305555555555556],[0.46944444444444444],[1],[0],[0],[2.8064131999854],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
172,0,172,0,433.1510632999707,,433.10778619989287,10,433.1510632999707,433.1510632999707,0.03168080002069473,435.63661459996365,[-0.17685185185185184],[0.32037037037037036],[1],[0],[0],[2.4974919999949634],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
173,0,173,0,435.7127464999212,,435.64039709989447,10,435.7127464999212,435.7127464999212,0.052724999957717955,437.6853219999466,[0.43425925925925923],[0.2722222222222222],[1],[0],[0],[1.9922314999857917],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
174,0,174,0,437.72031049989164,,437.6892931999173,5,437.72031049989164,437.72031049989164,0.01909169997088611,439.8850333999144,[-0.4601851851851852],[-0.29907407407407405],[1],[0],[0],[2.1767468999605626],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
175,0,175,0,439.93521739996504,,439.88929319998715,10,439.93521739996504,439.93521739996504,0.031060800072737038,441.536348399939,[-0.07777777777777778],[0.34629629629629627],[1],[0],[0],[1.6163143999874592],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
176,0,176,0,441.5700570999179,,441.54254069994204,5,441.5700570999179,441.5700570999179,0.01893349993042648,443.91856079990976,[-0.3527777777777778],[-0.462037037037037],[1],[0],[0],[2.357562999939546],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
177,0,177,0,443.9519554999424,,443.92306619999,5,443.9519554999424,443.9519554999424,0.02055399992968887,445.41794529999606,[0.32592592592592595],[0.11851851851851852],[1],[0],[0],[1.4747686999617144],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
178,0,178,0,445.4728624999989,,445.4227638999,10,445.4728624999989,445.4728624999989,0.03606870002113283,449.1514032999985,[-0.39444444444444443],[0.4027777777777778],[1],[0],[0],[3.6929541999707],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
179,0,179,0,449.2036097999662,,449.1579839999322,10,449.2036097999662,449.2036097999662,0.032759000081568956,453.2346478999825,[0.2777777777777778],[-0.4546296296296296],[1],[0],[0],[4.044652399956249],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
180,0,180,0,453.2686704999069,,453.2396431999514,5,453.2686704999069,453.2686704999069,0.018750399933196604,455.23781199997757,[0.39351851851851855],[0.3768518518518518],[1],[0],[0],[1.9796962999971583],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
181,0,181,0,455.2707572999643,,455.24214439990465,5,455.2707572999643,455.2707572999643,0.02158699999563396,457.2365516999271,[-0.2064814814814815],[0.026851851851851852],[1],[0],[0],[1.9729525999864563],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
182,0,182,0,457.29124089994,,457.2432474999223,10,457.29124089994,457.29124089994,0.03226080001331866,459.76812619995326,[-0.33425925925925926],[-0.3712962962962963],[1],[0],[0],[2.4934749000240117],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
183,0,183,0,459.796002099989,,459.7715992999729,5,459.796002099989,459.796002099989,0.01640429999679327,461.9848631999921,[-0.2712962962962963],[-0.20555555555555555],[1],[0],[0],[2.1967861999291927],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
184,0,184,0,462.015133399982,,461.988481999957,5,462.015133399982,462.015133399982,0.01837790000718087,464.2348980999086,[-0.44537037037037036],[0.45092592592592595],[1],[0],[0],[2.228072499972768],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
185,0,185,0,464.2639784999192,,464.23913849995006,5,464.2639784999192,464.2639784999192,0.016492399969138205,465.88555039989296,[-0.2916666666666667],[0.3175925925925926],[1],[0],[0],[1.6298859000671655],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
186,0,186,0,465.93581219995394,,465.8912759999512,10,465.93581219995394,465.93581219995394,0.03327509993687272,469.9845777999144,[-0.29259259259259257],[-0.3787037037037037],[1],[0],[0],[4.0607180000515655],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
187,0,187,0,470.01396509993356,,469.98940369999036,5,470.01396509993356,470.01396509993356,0.016962299938313663,472.57135289988946,[-0.32037037037037036],[0.46574074074074073],[1],[0],[0],[2.5649681000504643],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
188,0,188,0,472.62165239988826,,472.57886479992885,10,472.62165239988826,472.62165239988826,0.03251220006495714,474.20273159991484,[-0.3907407407407407],[0.14074074074074075],[1],[0],[0],[1.5921710999682546],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
189,0,189,0,474.2365916999988,,474.207746299915,5,474.2365916999988,474.2365916999988,0.02096470003016293,477.5516218999401,[-0.4861111111111111],[0.45740740740740743],[1],[0],[0],[3.3234973999205977],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
190,0,190,0,477.6011417999398,,477.55615489999764,10,477.6011417999398,477.6011417999398,0.03117890004068613,479.004052199889,[-0.38796296296296295],[0.3990740740740741],[1],[0],[0],[1.4166588999796659],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
191,0,191,0,479.05779849993996,,479.00888119998854,10,479.05779849993996,479.05779849993996,0.0334965999936685,481.6183750999626,[0.3592592592592593],[-0.4185185185185185],[1],[0],[0],[2.5766147000249475],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
192,0,192,0,481.6526833999669,,481.6238155999454,5,481.6526833999669,481.6526833999669,0.02010259998496622,491.003509299946,[-0.4888888888888889],[0.1814814814814815],[1],[0],[0],[9.359748400049284],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
193,0,193,0,491.0395032999804,,491.0110252999002,5,491.0395032999804,491.0395032999804,0.021565199946053326,492.6705559999682,[-0.35],[-0.24259259259259258],[1],[0],[0],[1.6386989000020549],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
194,0,194,0,492.72413209988736,,492.67643929994665,10,492.72413209988736,492.72413209988736,0.036728200037032366,494.2681860999437,[0.04814814814814815],[0.31851851851851853],[1],[0],[0],[1.5559529999736696],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
195,0,195,0,494.29822819994297,,494.27235689992085,5,494.29822819994297,494.29822819994297,0.01850049989297986,496.38496059994213,[-0.4648148148148148],[0.29074074074074074],[1],[0],[0],[2.094312599976547],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
196,0,196,0,496.4373120999662,,496.39039789990056,10,496.4373120999662,496.4373120999662,0.03521370002999902,499.0516585999867,[-0.12685185185185185],[-0.43425925925925923],[1],[0],[0],[2.626195100019686],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
197,0,197,0,499.1023072999669,,499.05665839998983,10,499.1023072999669,499.1023072999669,0.030301199993118644,501.08499119989574,[0.16018518518518518],[-0.03796296296296296],[1],[0],[0],[1.9980173000367358],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
198,0,198,0,501.12001339998096,,501.0892025999492,5,501.12001339998096,501.12001339998096,0.019056800054386258,503.70436519989744,[-0.3712962962962963],[0.08611111111111111],[1],[0],[0],[2.5962888000067323],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
199,0,199,0,503.7568305999739,,503.7096277999226,10,503.7568305999739,503.7568305999739,0.0312264000531286,506.43455989996437,[0.43333333333333335],[0.17592592592592593],[1],[0],[0],[2.6941038999939337],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
