trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
167,0,167,0,404.0244360000361,,404.0000543000642,5,404.0244360000361,404.0244360000361,0.01737889996729791,406.1451175000984,[0.04351851851851852],[-0.35555555555555557],[1],[0],[0],[2.128122100024484],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
168,0,168,0,406.1998668999877,,406.14894550002646,10,406.1998668999877,406.1998668999877,0.039484099950641394,408.111583000049,[-0.16296296296296298],[-0.3990740740740741],[1],[0],[0],[1.9233034999342635],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
169,0,169,0,408.156601900002,,408.11578740004916,10,408.156601900002,408.156601900002,0.03008539997972548,409.74575810006354,[-0.2796296296296296],[0.008333333333333333],[1],[0],[0],[1.59932270005811],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
170,0,170,0,409.7964867000701,,409.75212280009873,10,409.7964867000701,409.7964867000701,0.032267200062051415,413.54741800006013,[0.05555555555555555],[-0.4703703703703704],[1],[0],[0],[3.763399999937974],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
171,0,171,0,413.653336300049,,413.5546153000323,10,413.653336300049,413.653336300049,0.07102829997893423,416.0949195000576,[0.09166666666666666],[0.475],[1],[0],[0],[2.4703675999771804],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
172,0,172,0,416.1242593000643,,416.098028400098,5,416.1242593000643,416.1242593000643,0.0175321000861004,418.9133826000616,[0.262037037037037],[-0.2796296296296296],[1],[0],[0],[2.7974682000931352],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
173,0,173,0,418.95800370001234,,418.91719450009987,5,418.95800370001234,418.95800370001234,0.027946699992753565,421.73063060001004,[-0.3731481481481482],[0.412962962962963],[1],[0],[0],[2.7855728999711573],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
174,0,174,0,421.76449840003625,,421.7347921000328,5,421.76449840003625,421.76449840003625,0.020910899969749153,423.5782572000753,[0.032407407407407406],[-0.16203703703703703],[1],[0],[0],[1.822760200011544],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
175,0,175,0,423.6125584000256,,423.58390279999,5,423.6125584000256,423.6125584000256,0.02065970003604889,426.7955452000024,[-0.0712962962962963],[0.019444444444444445],[1],[0],[0],[3.1912051000399515],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
176,0,176,0,426.85522100003436,,426.801363900071,10,426.85522100003436,426.85522100003436,0.03360850003082305,428.8949142000638,[-0.13333333333333333],[-0.030555555555555555],[1],[0],[0],[2.0602627999614924],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
177,0,177,0,428.94124569999985,,428.89856030000374,10,428.94124569999985,428.94124569999985,0.030011099996045232,431.5283546000719,[0.025925925925925925],[0.07407407407407407],[1],[0],[0],[2.5999457000289112],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
178,0,178,0,431.57927620003466,,431.5331090000691,10,431.57927620003466,431.57927620003466,0.03260170004796237,434.0615585000487,[-0.1398148148148148],[-0.1925925925925926],[1],[0],[0],[2.4959854000480846],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
179,0,179,0,434.0890265000053,,434.06613779999316,5,434.0890265000053,434.0890265000053,0.01619689993094653,436.46457920002285,[-0.2675925925925926],[0.3490740740740741],[1],[0],[0],[2.3825601999415085],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
180,0,180,0,436.5203921000939,,436.4716418000171,10,436.5203921000939,436.5203921000939,0.03385980008170009,440.095189100015,[0.4777777777777778],[-0.2777777777777778],[1],[0],[0],[3.5904106999514624],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
181,0,181,0,440.12721310008783,,440.1001404999988,5,440.12721310008783,440.12721310008783,0.016251299995929003,442.14864180004224,[-0.2574074074074074],[-0.37592592592592594],[1],[0],[0],[2.032177400076762],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
182,0,182,0,442.2102245000424,,442.1561535000801,10,442.2102245000424,442.2102245000424,0.0364071000367403,446.37831729999743,[-0.29814814814814816],[0.21851851851851853],[1],[0],[0],[4.186688799993135],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
183,0,183,0,446.4386262000771,,446.3832925000461,10,446.4386262000771,446.4386262000771,0.03360560000874102,449.27892240008805,[-0.14629629629629629],[-0.28055555555555556],[1],[0],[0],[2.8620794999878854],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
184,0,184,0,449.3280094000511,,449.28491320007015,10,449.3280094000511,449.3280094000511,0.029917399981059134,451.61208190000616,[0.2037037037037037],[0.2101851851851852],[1],[0],[0],[2.2974331999430433],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
185,0,185,0,451.6631854000734,,451.61665540002286,10,451.6631854000734,451.6631854000734,0.033019599970430136,454.3617923000129,[-0.1814814814814815],[-0.1037037037037037],[1],[0],[0],[2.7125416999915615],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
186,0,186,0,454.40811920003034,,454.3663918999955,10,454.40811920003034,454.40811920003034,0.029735299991443753,458.528473900049,[0.3351851851851852],[-0.3537037037037037],[1],[0],[0],[4.13262799999211],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
187,0,187,0,458.58006790000945,,458.535232400056,10,458.58006790000945,458.58006790000945,0.03241859993431717,460.7618970000185,[0.35462962962962963],[0.3148148148148148],[1],[0],[0],[2.1947551000630483],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
188,0,188,0,460.7923638999928,,460.7673838000046,5,460.7923638999928,460.7923638999928,0.016414600075222552,462.3814542000182,[-0.09444444444444444],[0.06018518518518518],[1],[0],[0],[1.5978873999556527],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
189,0,189,0,462.41622090002056,,462.3865126000019,5,462.41622090002056,462.41622090002056,0.022088899975642562,465.0125457000686,[0.03333333333333333],[-0.31851851851851853],[1],[0],[0],[2.6041902999859303],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
190,0,190,0,465.06357230001595,,465.0182588000316,10,465.06357230001595,465.06357230001595,0.03343989991117269,469.66173870000057,[-0.1287037037037037],[0.4759259259259259],[1],[0],[0],[4.610386799904518],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
191,0,191,0,469.69600860006176,,469.66764810006134,5,469.69600860006176,469.69600860006176,0.019848800031468272,471.9792518999893,[0.05740740740740741],[-0.058333333333333334],[1],[0],[0],[2.2922262001084164],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
192,0,192,0,472.01151530002244,,471.9847555999877,5,472.01151530002244,472.01151530002244,0.018828899948857725,474.1784964000108,[0.475],[0.39537037037037037],[1],[0],[0],[2.1751436999766156],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
193,0,193,0,474.2108063000487,,474.1835431000218,5,474.2108063000487,474.2108063000487,0.01948429993353784,475.8788545000134,[-0.08148148148148149],[0.1175925925925926],[1],[0],[0],[1.6758692999137565],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
194,0,194,0,475.91706070001237,,475.88403310009744,5,475.91706070001237,475.91706070001237,0.02140650001820177,478.7967387000099,[-0.1787037037037037],[-0.4444444444444444],[1],[0],[0],[2.8915325000416487],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
195,0,195,0,478.8359241000144,,478.8040102000814,5,478.8359241000144,478.8359241000144,0.022176400059834123,480.6114565000171,[0.4351851851851852],[0.2064814814814815],[1],[0],[0],[1.7862008000956848],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
196,0,196,0,480.6601239000447,,480.61488290003035,10,480.6601239000447,480.6601239000447,0.03133079991675913,482.5778448000783,[0.3055555555555556],[-0.33425925925925926],[1],[0],[0],[1.9320312000345439],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
197,0,197,0,482.628976100008,,482.5810894999886,10,482.628976100008,482.628976100008,0.03314329998102039,484.6307844000403,[0.22314814814814815],[0.15462962962962962],[1],[0],[0],[2.01657370000612],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
198,0,198,0,484.6835151000414,,484.6357917001005,10,484.6835151000414,484.6835151000414,0.03262480010744184,486.928616899997,[0.10277777777777777],[0.12777777777777777],[1],[0],[0],[2.26054909999948],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
199,0,199,0,486.9737285000738,,486.93307410005946,10,486.9737285000738,486.9737285000738,0.02975220000371337,489.4952576000942,[-0.24814814814814815],[0.13796296296296295],[1],[0],[0],[2.532696000067517],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
