reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,2,6,20,5,68.64830320002511,,68.63728710002033,68.64830320002511,69.64816850004718,69.64816850004718,69.64816850004718,71.54996400000528,l,1.890302599989809,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,3,0,21,4,71.56458190002013,,71.55088350002188,71.56458190002013,72.5649623000063,72.5649623000063,72.5649623000063,74.5190001000301,t,1.9488851000205614,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,3,1,22,1,74.53214560000924,,74.52025420003338,74.53214560000924,75.5313315000385,75.5313315000385,75.5313315000385,77.6327962000505,l,2.0940666000242345,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,3,2,23,2,77.64771879999898,,77.63385680003557,77.64771879999898,78.64845090004383,78.64845090004383,78.64845090004383,81.78640640003141,t,3.1335546000045724,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,3,3,24,3,81.79847949999385,,81.78754970000591,81.79847949999385,82.79816750000464,82.79816750000464,82.79816750000464,84.4668577000266,t,1.6571114999824204,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,3,4,25,5,84.48116270004539,,84.46789630001877,84.48116270004539,85.48161550000077,85.48161550000077,85.48161550000077,86.8861136000487,t,1.3996736000408418,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,3,5,26,0,86.89775620005094,,86.88736380002229,86.89775620005094,87.89811060001375,87.89811060001375,87.89811060001375,89.26634960004594,l,1.3576329000061378,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,3,6,27,6,89.2811051000026,,89.26740360003896,89.2811051000026,90.28171579999616,90.28171579999616,90.28171579999616,91.7331664999947,t,1.441726099990774,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,4,0,28,5,91.74768500000937,,91.73415670002578,91.74768500000937,92.74840360000962,92.74840360000962,92.74840360000962,94.66665610001655,t,1.9096831000060774,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,4,1,29,2,94.68270300002769,,94.66809880000073,94.68270300002769,95.68137810000917,95.68137810000917,95.69814550003503,96.75063870003214,l,1.063279699999839,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,4,2,30,1,96.76462309999624,,96.75197000004118,96.76462309999624,97.76490100001683,97.76490100001683,97.76490100001683,98.95000470004743,t,1.1763340000179596,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,4,3,31,3,98.96458329999587,,98.9510852000094,98.96458329999587,99.9648422000464,99.9648422000464,99.9648422000464,102.01976950000972,l,2.050745399959851,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,4,4,32,6,102.03256449999753,,102.0210364999948,102.03256449999753,103.03126990003511,103.03126990003511,103.04788810003083,105.01635490002809,t,1.9698513000039384,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,4,5,33,0,105.03123580000829,,105.01798390003387,105.03123580000829,106.03145870001754,106.03145870001754,106.03145870001754,107.01623660000041,l,0.9762552999891341,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,4,6,34,4,107.03116900002351,,107.01726069999859,107.03116900002351,108.03144970000722,108.03144970000722,108.03144970000722,110.88382879999699,t,2.8466006999951787,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,5,0,35,5,110.8977203000104,,110.8853894000058,110.8977203000104,111.89817070000572,111.89817070000572,111.89817070000572,113.95058679999784,t,2.046130200033076,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,5,1,36,3,113.96457350003766,,113.95197580003878,113.96457350003766,114.96502860001056,114.96502860001056,114.96502860001056,116.38309390004724,l,1.4097002999624237,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,5,2,37,4,116.39778440003283,,116.3840381000191,116.39778440003283,117.397983700037,117.397983700037,117.397983700037,119.45074890000978,t,2.0458982000127435,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,5,3,38,1,119.46445610001683,,119.45211230003042,119.46445610001683,120.46483609999996,120.46483609999996,120.46483609999996,122.4664246000466,l,1.993095300043933,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,5,4,39,2,122.48110170004657,,122.46783680003136,122.48110170004657,123.48183940001763,123.48183940001763,123.48183940001763,124.85241660004249,l,1.3647813000134192,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,5,5,40,0,124.86619640002027,,124.85373650002293,124.86619640002027,125.86487440002384,125.86487440002384,125.88149880000856,127.14996940002311,l,1.2731378999887966,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,5,6,41,6,127.16443830000935,,127.15120610001031,127.16443830000935,128.16493120003724,128.16493120003724,128.16493120003724,130.6995484000072,t,2.526970300008543,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,6,0,42,4,130.71441410004627,,130.7006490000058,130.71441410004627,131.71477630001027,131.71477630001027,131.71477630001027,134.2170308000059,l,2.493811000022106,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,6,1,43,0,134.23128210002324,,134.21792840003036,134.23128210002324,135.23131150001427,135.23131150001427,135.23131150001427,136.93331210000906,l,1.6952559999772348,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,6,2,44,1,136.94794550002553,,136.9347063000314,136.94794550002553,137.94826269999612,137.94826269999612,137.94826269999612,140.5165135000134,l,2.5583025999949314,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,6,3,45,2,140.5311664000037,,140.51790999999503,140.5311664000037,141.531572900014,141.531572900014,141.531572900014,142.6162617999944,l,1.0685006999992765,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,6,4,46,6,142.6312032000278,,142.6172860999941,142.6312032000278,143.6315704000299,143.6315704000299,143.6315704000299,146.98316530004377,t,3.3376844999729656,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,6,5,47,3,146.99765340000158,,146.98405820003245,146.99765340000158,147.99812420003582,147.99812420003582,147.99812420003582,150.21710609999718,l,2.212385499966331,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,6,6,48,5,150.23133710003458,,150.21860700001707,150.23133710003458,151.23145330004627,151.23145330004627,151.23145330004627,153.90002940001432,t,2.651681200019084,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,7,0,49,5,153.91438349999953,,153.901022200007,153.91438349999953,154.91489750001347,154.91489750001347,154.91489750001347,156.36632070003543,t,1.4352826999966055,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,7,1,50,3,156.3812793000252,,156.36726440000348,156.3812793000252,157.38156100001652,157.38156100001652,157.38156100001652,162.36653380002826,t,4.9718189999694005,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,7,2,51,2,162.38120340002934,,162.3675774000003,162.38120340002934,163.3815517000039,163.3815517000039,163.3815517000039,165.33556490001502,l,1.9481834000325762,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,7,3,52,6,165.34942270000465,,165.33705299999565,165.34942270000465,166.34852550004143,166.34852550004143,166.34852550004143,171.99964360002195,t,5.636164399969857,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,7,4,53,1,172.0145280000288,,172.00048060005065,172.0145280000288,173.015008700022,173.015008700022,173.015008700022,176.31622650002828,l,3.2909645000472665,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,7,5,54,4,176.3311107000336,,176.31734790001065,176.3311107000336,177.33152870001504,177.33152870001504,177.33152870001504,181.05013330001384,t,3.7016944999923,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,7,6,55,0,181.0644267000025,,181.0523807000136,181.0644267000025,182.06486560002668,182.06486560002668,182.06486560002668,194.23327910003718,l,12.161555300001055,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,8,0,56,3,194.24795280001126,,194.23475709999911,194.24795280001126,195.24829100002535,195.24829100002535,195.24829100002535,197.05057720001787,t,1.7906739999889396,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,8,1,57,2,197.06475770001998,,197.0515318000107,197.06475770001998,198.0651478000218,198.0651478000218,198.0651478000218,202.63349259999814,l,4.551546000002418,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,8,2,58,0,202.64800340001239,,202.63431690004654,202.64800340001239,203.64827720000176,203.64827720000176,203.64827720000176,207.23283130000345,l,3.5700453000026755,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,8,3,59,5,207.24792980001075,,207.2338265000144,207.24792980001075,208.24807590001728,208.24807590001728,208.24807590001728,210.01700880000135,t,1.7634142999886535,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,8,4,60,6,210.03128560003825,,210.01826650003204,210.03128560003825,211.03141809999943,211.03141809999943,211.03141809999943,212.81707000004826,t,1.7764660000102594,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,8,5,61,4,212.83145910000894,,212.8186908000498,212.83145910000894,213.8314711000421,213.8314711000421,213.8314711000421,216.36717000004137,t,2.5186987000051886,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,8,6,62,1,216.38139980001142,,216.36800489999587,216.38139980001142,217.3819132000208,217.3819132000208,217.3819132000208,218.4495173000032,l,1.056023599987384,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,9,0,63,3,218.4644376000506,,218.45051789999707,218.4644376000506,219.4650815000059,219.4650815000059,219.4650815000059,220.69989899999928,t,1.229578499973286,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,9,1,64,4,220.71440690004965,,220.70137540000724,220.71440690004965,221.71483920002356,221.71483920002356,221.71483920002356,223.70330270001432,t,1.9823540999786928,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,9,2,65,1,223.71500630001538,,223.70448730001226,223.71500630001538,224.71470990002854,224.71470990002854,224.71470990002854,226.63303070003167,l,1.909035100019537,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,9,3,66,0,226.6476823000121,,226.63432490004925,226.6476823000121,227.6482140000444,227.6482140000444,227.6482140000444,229.40037500002654,l,1.738086600031238,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,9,4,67,6,229.4146382000181,,229.40148860000772,229.4146382000181,230.41491490002954,230.41491490002954,230.41491490002954,232.96888000000035,t,2.5496936999843456,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,9,5,68,5,232.9821919000242,,232.97068620001664,232.9821919000242,233.98170380003285,233.98170380003285,233.98170380003285,235.70032420003554,t,1.7069352000253275,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,9,6,69,2,235.71462939999765,,235.70118570001796,235.71462939999765,236.71498069999507,236.71498069999507,236.71498069999507,238.46715300000506,l,1.7385943999979645,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,10,0,70,1,238.48138770001242,,238.46806450001895,238.48138770001242,239.48169960000087,239.48169960000087,239.48169960000087,240.4336282000295,l,0.94052180001745,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,10,1,71,5,240.4477958000498,,240.43473640002776,240.4477958000498,241.4482240000507,241.4482240000507,241.4482240000507,243.24988519999897,t,1.7888747000251897,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,10,2,72,6,243.2646486000158,,243.25085680000484,243.2646486000158,244.26481510000303,244.26481510000303,244.26481510000303,246.16616630001226,l,1.8865410000435077,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,10,3,73,3,246.1812608000473,,246.16703470004722,246.1812608000473,247.1817229000153,247.1817229000153,247.1817229000153,248.9827417000197,t,1.7853403000044636,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,10,4,74,2,248.99795430002268,,248.98377930000424,248.99795430002268,249.99841280002147,249.99841280002147,249.99841280002147,253.799422400014,l,3.7854785000090487,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,10,5,75,4,253.81436110002687,,253.80124520004028,253.81436110002687,254.81492940004682,254.81492940004682,254.81492940004682,261.01712390000466,t,6.1897238999954425,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,10,6,76,0,261.031191600021,,261.01806339999894,261.031191600021,262.03163919999497,262.03163919999497,262.03163919999497,263.48293300002115,l,1.4426316000171937,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,11,0,77,0,263.49779970000964,,263.4839329000097,263.49779970000964,264.49815200001467,264.49815200001467,264.49815200001467,266.3007745000068,l,1.7969741999986582,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,11,1,78,1,266.3146187000093,,266.30206910002744,266.3146187000093,267.3149680000497,267.3149680000497,267.3149680000497,268.5500343000167,l,1.2278410000144504,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,11,2,79,6,268.564626700012,,268.5512371000368,268.564626700012,269.56548560003284,269.56548560003284,269.56548560003284,270.7999856999959,t,1.2182280999841169,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,11,3,80,5,270.81460199999856,,270.80099170003086,270.81460199999856,271.81491410004674,271.81491410004674,271.81491410004674,274.23315889999503,t,2.404663299967069,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,11,4,81,4,274.24781470000744,,274.2345100000384,274.24781470000744,275.24838590004947,275.24838590004947,275.24838590004947,277.5500600000378,t,2.2848685999633744,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,11,5,82,2,277.56436320004286,,277.5512425000197,277.56436320004286,278.5650053000427,278.5650053000427,278.5650053000427,281.03449610003736,l,2.4640782000496984,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,11,6,83,3,281.0478073999984,,281.03590150002856,281.0478073999984,282.04827329999534,282.04827329999534,282.04827329999534,285.00164540001424,t,2.9478408999857493,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,12,0,84,3,285.0145612000488,,285.00331880000886,285.0145612000488,286.01496520004,286.01496520004,286.01496520004,288.85123329999624,t,2.830624700000044,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,12,1,85,2,288.86500550003257,,288.8526538000442,288.86500550003257,289.8649456000421,289.8649456000421,289.8649456000421,291.8169589000172,l,1.9463835000060499,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,12,2,86,5,291.8311782000237,,291.8188983,291.8311782000237,292.83166240004357,292.83166240004357,292.83166240004357,294.71733720001066,t,1.8776718999724835,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,12,3,87,1,294.73107740003616,,294.71816930000205,294.73107740003616,295.7316793000209,295.7316793000209,295.7316793000209,297.7347219000221,l,1.9991599000059068,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,12,4,88,0,297.74787110002944,,297.7365644000238,297.74787110002944,298.74822400003904,298.74822400003904,298.74822400003904,300.5004600000102,l,1.7445428999490105,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,12,5,89,6,300.51445880002575,,300.5021881000139,300.51445880002575,301.51503860001685,301.51503860001685,301.51503860001685,304.70130760001484,t,3.181389199977275,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,12,6,90,4,304.7145322000142,,304.70255750004435,304.7145322000142,305.7149958999944,305.7149958999944,305.7149958999944,308.601883299998,t,2.8806800000020303,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
15,35,14,13,0,91,1,308.6145757000195,,308.6029886000324,308.6145757000195,309.61496470001293,309.61496470001293,309.61496470001293,310.7999277000199,l,1.16922959999647,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
11,30,7,13,1,92,0,310.8146045000176,,310.8010452000308,310.8146045000176,311.8149789000163,311.8149789000163,311.8149789000163,313.6334155999939,l,1.8082895999541506,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
27,50,21,13,2,93,2,313.64777400001185,,313.63480840000557,313.64777400001185,314.64814300002763,314.64814300002763,314.64814300002763,316.2331696000183,l,1.5733126000268385,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
49,60,89,13,3,94,4,316.2477457000059,,316.23462790000485,316.2477457000059,317.2482689000317,317.2482689000317,317.2482689000317,318.94969290000154,t,1.6871385000413284,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
40,55,62,13,4,95,3,318.96442530001514,,318.95056090003345,318.96442530001514,319.96506460005185,319.96506460005185,319.96506460005185,323.0336539000273,t,3.059585999988485,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
78,80,162,13,5,96,6,323.0478571000276,,323.0349669000134,323.0478571000276,324.04818380001234,324.04818380001234,324.04818380001234,327.4829867000226,t,3.4212476999964565,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
67,75,119,13,6,97,5,327.4977607000037,,327.4840500000282,327.4977607000037,328.49825480004074,328.49825480004074,328.49825480004074,333.23541030002525,t,4.732709799951408,None,3,001,2024-11-21_18h20.53.874,delay_discounting,2024.1.5,None,2024-11-21 18h21.05.781070 +0530,
